0.0000, 0.0000, -6.2719, 1.2308
0.2306, -0.0089, 6.9166, -0.2663
0.2186, -0.0196, -0.3588, -0.3220
0.4035, -0.0557, 5.5470, -1.0829
0.1705, -0.0100, -6.9908, 1.3700
-0.0002, 0.0001, -5.1188, 0.3027
0.1904, -0.0020, 5.7161, -0.0628
0.1657, 0.0099, -0.7397, 0.3572
0.4409, 0.0120, 8.2542, 0.0626
1.2600, -0.0254, 24.5752, -1.1195
0.0001, 0.0000, -37.7979, 0.7620
0.7142, -0.1926, 21.4235, -5.7793
0.0438, -0.0226, -20.1139, 5.0994
0.0796, -0.0276, 1.0742, -0.1490
0.0185, -0.0178, -1.8311, 0.2943
-0.0002, -0.0011, -0.5624, 0.5006
0.0224, -0.0303, 0.6782, -0.8768
0.0288, -0.1600, 0.1926, -3.8918
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
0.0000, 0.0000, , 
0.0017, -0.0041, 0.0504, -0.1221
-0.0045, -0.0145, -0.1855, -0.3124
0.0023, -0.0203, 0.2052, -0.1730
0.0124, -0.0020, 0.3009, 0.5474
0.0022, 0.0014, -0.3062, 0.1029
-0.0268, -0.0509, -0.8703, -1.5703
1.0348, -4.0409, 31.8500, -119.6985
-0.9354, 4.1353, -59.1073, 245.2842
-0.0016, 0.0092, 28.0155, -123.7836
0.0028, 0.0022, 0.1326, -0.2092
-0.0088, 0.0033, -0.3483, 0.0334
-0.0066, 0.0221, 0.0647, 0.5635
-0.0322, 0.0030, -0.7664, -0.5730
-0.0831, 0.0126, -1.5283, 0.2884
0.0000, 0.0000, 2.4929, -0.3778
-0.0021, 0.0020, -0.0629, 0.0606
-0.0500, 0.0031, -1.4372, 0.0310
-0.0514, 0.0205, -0.0434, 0.5234
-0.0157, 0.0123, 1.0729, -0.2454
0.0030, 0.0051, 0.5610, -0.2158
0.0056, 0.0120, 0.0784, 0.2061
-0.0047, 0.0027, -0.3101, -0.2803
0.0129, 0.0508, 0.5284, 1.4446
-0.0039, 0.0197, -0.5043, -0.9346
0.0007, -0.0001, 0.1370, -0.5919
-0.0030, 0.0173, -0.1100, 0.5203
-0.0204, -0.0090, -0.5221, -0.7867
-0.0034, -0.0137, 0.5094, -0.1429
-0.0085, -0.0363, -0.1527, -0.6772
-0.0028, -0.0028, 0.1727, 1.0053
0.0240, 0.0114, 0.8041, 0.4251
0.0075, 0.0017, -0.4950, -0.2918
-0.0114, -0.0432, -0.5677, -1.3467
0.0396, -0.0201, 1.5285, 0.6951
-0.0052, -0.0049, -1.3428, 0.4563
0.0046, -0.0170, 0.2944, -0.3633
-0.0057, -0.0275, -0.3109, -0.3148
0.0178, -0.0035, 0.7064, 0.7192
0.0309, -0.0098, 0.3924, -0.1891
0.0000, 0.0000, -0.9265, 0.2936
-0.0463, -0.0970, -1.3896, -2.9089
0.0121, -0.0190, 1.7522, 2.3403
0.0096, -0.0218, -0.0751, -0.0846
-0.0104, -0.0233, -0.6002, -0.0464
0.0030, 0.0051, 0.4016, 0.8524
-0.0253, -0.0053, -0.8467, -0.3104
-0.0297, -0.0044, -0.1340, 0.0248
0.0761, 0.0340, 3.1747, 1.1532
1.0937, -4.0170, 30.5284, -121.5301
-1.0319, 4.0222, -63.7674, 241.1763
1.0344, -4.0222, 61.9884, -241.3335
-0.0003, 0.0048, -31.0406, 120.8102
0.0125, -0.0042, 0.3827, -0.2678
0.0255, 0.0026, 0.3893, 0.2019
0.0000, 0.0000, -0.7636, -0.0772
0.0086, -0.0074, 0.2581, -0.2221
0.0000, 0.0000, -0.2581, 0.2221
-0.0121, 0.0127, -0.3636, 0.3814
-0.0075, 0.0080, 0.1399, -0.1421
0.0000, 0.0000, 0.2237, -0.2394
0.0000, 0.0000, 0.0000, 0.0000
0.0040, 0.0022, 0.1207, 0.0674
0.0313, -0.0089, 0.8171, -0.3345
0.0293, -0.0042, -0.0579, 0.1425
0.0000, 0.0000, -0.8799, 0.1245
0.0018, -0.0011, 0.0548, -0.0335
0.0182, -0.0279, 0.4921, -0.8047
0.0006, -0.0007, -0.5296, 0.8174
0.0000, 0.0000, -0.0172, 0.0208
0.0000, 0.0000, 0.0000, 0.0000
0.0055, -0.0005, 0.1643, -0.0137
0.0021, 0.0057, -0.1004, 0.1832
-0.0052, 0.0221, -0.2210, 0.4928
0.0013, -0.0012, 0.1976, -0.6985
0.0000, 0.0000, -0.0405, 0.0363
0.0000, 0.0000, 0.0000, 0.0000
-0.0014, 0.0018, -0.0427, 0.0551
-0.0022, -0.0072, -0.0231, -0.2711
-0.0205, 0.0012, -0.5494, 0.2512
0.0000, 0.0000, 0.6153, -0.0353
0.0000, 0.0000, 0.0000, 0.0000
0.0000, 0.0000, 0.0000, 0.0000
-0.0033, 0.0062, -0.0979, 0.1864
-0.0686, 5.7057, -1.9592, 170.9834
-0.0003, 0.0001, 2.0473, -171.1681
-0.3931, -0.0698, -11.7829, -2.0960
-0.3476, -0.1670, 1.3652, -2.9158
-0.3854, -0.1544, -1.1332, 0.3780
-0.6386, -0.2316, -7.5967, -2.3148
-0.0007, -0.0000, 19.1375, 6.9462
-0.3058, -0.0926, -9.1551, -2.7776
-0.2204, -0.1025, 2.5634, -0.2954
-0.2051, -0.0907, 0.4589, 0.3528
-0.3659, -0.1371, -4.8249, -1.3930
0.0014, -0.0013, 11.0189, 4.0753
-0.1337, -0.0581, -4.0513, -1.7032
-0.1085, -0.0609, 0.7540, -0.0858
-0.1342, -0.0619, -0.7687, -0.0287
-0.2378, -0.1095, -3.1093, -1.4280
0.0033, 0.0008, 7.2336, 3.3083
-0.1261, -0.0461, -3.8830, -1.4084
-0.0915, -0.0372, 1.0391, 0.2684
-0.1337, -0.0430, -1.2672, -0.1741
-0.3458, -0.1199, -6.3623, -2.3081
0.0000, 0.0000, 10.3739, 3.5981
-0.0982, -0.0322, -2.9447, -0.9646
-0.0767, -0.0285, 0.6426, 0.1110
-0.1142, -0.0259, -1.1253, 0.0770
-0.1591, -0.0419, -1.3460, -0.4796
0.0000, 0.0000, 4.7734, 1.2562
-0.0773, -0.0211, -2.3195, -0.6330
-0.1494, -0.0428, -2.1634, -0.6517
-0.0868, -0.0361, 1.8777, 0.2004
-0.1326, -0.0832, -1.3714, -1.4128
-0.0010, 0.0008, 3.9471, 2.5211
-0.0585, -0.0246, -1.7247, -0.7607
-0.0474, -0.0232, 0.3314, 0.0393
-0.0594, -0.0332, -0.3580, -0.3000
-0.1246, -0.0772, -1.9574, -1.3177
-0.0003, -0.0001, 3.7307, 2.3130
-0.0747, -0.0385, -2.2323, -1.1535
-0.0875, -0.0359, -0.3846, 0.0786
-0.0591, -0.0275, 0.8521, 0.2522
-0.1484, -0.0600, -2.6797, -0.9753
-0.0050, -0.0010, 4.3026, 1.7702
-0.0522, -0.0300, -1.4175, -0.8696
-0.0545, -0.0318, -0.0676, -0.0546
-0.0633, -0.0283, -0.2632, 0.1045
-0.0884, -0.0418, -0.7552, -0.4033
0.0000, -0.0002, 2.6539, 1.2478
-0.0568, -0.0212, -1.7037, -0.6306
-0.0399, -0.0119, 0.5073, 0.2774
-0.0294, -0.0025, 0.3125, 0.2820
-0.1263, -0.0629, -2.9068, -1.8111
0.0000, 0.0000, 3.7899, 1.8874
0.0015, -0.1242, 0.0460, -3.7265
0.0275, -0.3544, 0.7800, -6.9066
0.0751, -0.3607, 1.4277, -0.1884
0.1422, -0.4761, 2.0135, -3.4625
-0.0002, 0.0009, -4.2726, 14.3107
0.0500, -0.1900, 1.5049, -5.7264
0.0412, -0.2108, -0.2628, -0.6249
0.0384, -0.2004, -0.0851, 0.3126
-0.0087, -0.2708, -1.4135, -2.1125
-0.0024, -0.0039, 0.1910, 8.0069
0.0291, -0.1412, 0.9428, -4.1180
0.0558, -0.1484, 0.8031, -0.2177
0.0306, -0.1057, -0.7569, 1.2835
0.1824, -0.5613, 4.5536, -13.6683
-0.0014, 0.0015, -5.5138, 16.8833
0.0283, -0.1819, 0.8910, -5.5022
-0.0616, -0.0870, -2.6974, 2.8473
0.0106, -0.0990, 2.1668, -0.3590
-0.0487, -0.3255, -1.7803, -6.7958
0.0003, 0.0043, 1.4703, 9.8945
-0.2452, -0.4397, -7.3654, -13.3211
-0.2724, -0.5121, -0.8141, -2.1718
-0.2920, -0.3764, -0.5872, 4.0704
6.7252, 1.7403, 210.5138, 63.5003
0.0001, 0.0009, -201.7511, -52.1810
0.0003, -0.0144, 0.0046, -0.4600
0.0018, -0.0089, 0.0454, 0.1652
0.0035, -0.0176, 0.0507, -0.2612
-7.5528, -0.7004, -226.6890, -20.4824
0.0000, 0.0000, 226.5843, 21.0117
0.3185, 0.5440, 9.5547, 16.3208
0.2763, 0.5143, -1.2652, -0.8911
0.1497, 0.5540, -3.7973, 1.1899
0.1187, 0.3158, -0.9322, -7.1453
-0.0007, -0.0004, -3.5825, -9.4866
0.0999, 0.2642, 3.0181, 7.9378
0.1449, 0.2602, 1.3518, -0.1194
-0.2865, 0.0529, -12.9433, -6.2176
-0.7689, -0.5207, -14.4710, -17.2082
0.0000, 0.0000, 23.0669, 15.6197
-0.3324, -0.2081, -9.9711, -6.2427
-0.3772, -0.2102, -1.3458, -0.0646
-0.1689, -0.1117, 6.2496, 2.9573
0.0795, -0.4662, 7.4532, -10.6366
0.0000, 0.0000, -2.3859, 13.9867
0.4393, -0.1647, 13.1795, -4.9398
0.7156, -0.1793, 8.2899, -0.4384
0.3541, -0.0565, -10.8475, 3.6835
0.5288, -0.1394, 5.2433, -2.4860
-0.0003, -0.0002, -15.8729, 4.1738
0.1974, -0.0840, 5.9301, -2.5135
0.1922, -0.0515, -0.1574, 0.9751
0.3444, -0.0288, 4.5680, 0.6826
0.9563, 0.4955, 18.3573, 15.7287
0.0000, 0.0000, -28.6904, -14.8661
0.5968, 0.3475, 17.9039, 10.4258
0.3411, 0.1655, -7.6712, -5.4602
0.2777, 0.0464, -1.9018, -3.5744
3.3118, -0.5244, 91.0246, -17.1243
0.0000, 0.0000, -99.3554, 15.7331
-0.0030, -0.0007, -0.0910, -0.0222
0.0681, -0.0169, 2.1348, -0.4862
0.0337, 0.0147, -1.0326, 0.9507
0.0616, -0.0453, 0.8382, -1.8014
0.0003, -0.0006, -1.8409, 1.3412
-0.0101, 0.1052, -0.3122, 3.1744
0.0515, -0.0004, 1.8502, -3.1688
-0.3727, -0.7932, -12.7261, -23.7849
-0.5835, -0.2318, -6.3260, 16.8425
0.0010, 0.0005, 17.5354, 6.9694
-0.3302, -0.1394, -9.9351, -4.1975
-0.2893, -0.1498, 1.2254, -0.3110
-0.3827, -0.2202, -2.8024, -2.1108
-0.4253, -0.2858, -1.2768, -1.9690
2.2227, 1.7807, 79.4408, 61.9948
0.0184, 0.0002, -66.1289, -53.4158
-0.0169, 0.0143, -1.0595, 0.4229
0.0208, -0.1403, 1.1294, -4.6383
-1.3379, -1.5721, -40.7598, -42.9534
0.0013, 0.0001, 40.1763, 47.1673
1.3281, 1.5825, 39.8030, 47.4696
-0.2946, -0.6436, -48.6790, -66.7808
-0.1459, -0.6111, 4.4603, 0.9755
0.5425, 0.9168, 20.6513, 45.8343
0.0005, 0.0015, -16.2598, -27.4567
0.0418, -0.4258, 1.2386, -12.8195
-0.0393, 0.5036, -2.4335, 27.8811
-0.4509, 0.1557, -12.3482, -10.4350
-1.7445, 0.5336, -38.8057, 11.3351
-0.0019, 0.0015, 52.2779, -15.9619
-0.4999, 0.3399, -14.9410, 10.1502
-0.4812, 0.3607, 0.5622, 0.6238
-0.3839, 0.3103, 2.9164, -1.5099
-0.5754, 0.5503, -5.7451, 7.1990
0.0014, -0.0007, 17.3051, -16.5301
-0.1997, 0.2243, -6.0335, 6.7511
-0.2756, 0.2840, -2.2774, 1.7904
-0.2082, 0.6761, 2.0225, 11.7618
-0.8695, 1.5425, -19.8391, 25.9927
-0.0011, 0.0030, 26.0533, -46.1857
-0.3747, 0.6749, -11.2081, 20.1589
-0.5403, 0.4458, -4.9675, -6.8749
-0.1056, -0.5346, 13.0390, -29.4111
0.4672, -1.6025, 17.1852, -32.0374
0.0000, 0.0000, -14.0162, 48.0757
0.0504, -0.5570, 1.5122, -16.7094
0.0883, -0.6161, 1.1379, -1.7731
-0.0710, -0.5352, -4.7787, 2.4251
0.2403, -0.9692, 9.3381, -13.0173
-0.0110, 0.0227, -7.5383, 29.7542
-0.1718, -0.4188, -4.8265, -13.2428
-0.1998, -0.7113, -0.8373, -8.7751
-0.0800, -0.4382, 3.5926, 8.1909
6.2957, 0.4714, 191.2703, 27.2884
0.0000, 0.0000, -188.8704, -14.1411
-0.0061, 0.0085, -0.1838, 0.2551
-0.0151, -0.0104, -0.2698, -0.5682
-0.0089, 0.0070, 0.1868, 0.5219
0.0227, 0.1704, 0.9491, 4.9018
-0.0163, -0.1594, -1.1714, -9.8929
-5.6313, -1.3277, -168.4506, -35.0483
0.2864, 0.4752, 177.5303, 54.0857
0.1526, 0.2289, -4.0115, -7.3887
0.4242, 0.2968, 8.1473, 2.0387
0.0014, 0.0015, -12.6850, -8.8614
0.1666, 0.1262, 4.9559, 3.7430
0.2253, 0.2134, 1.7614, 2.6158
0.1611, 0.1581, -1.9248, -1.6598
0.4789, 0.1193, 9.5334, -1.1637
0.0001, 0.0004, -14.3640, -3.5680
0.2034, -0.0206, 6.0976, -0.6277
0.2600, -0.0160, 1.6994, 0.1353
0.1901, -0.0302, -2.0976, -0.4244
0.3896, -0.0361, 5.9841, -0.1782
0.0043, 0.0010, -11.5565, 1.1145
0.1754, 0.0014, 5.1327, 0.0118
0.5025, 0.0088, 9.8126, 0.2229
2.0471, -0.0477, 46.3362, -1.6958
-0.0114, -0.1772, -61.7530, -3.8866
0.0029, 0.0073, 0.4275, 5.5351
0.0281, -0.0312, 0.7564, -1.1538
0.0473, -0.0014, 0.5771, 0.8947
0.0361, -0.0062, -0.3356, -0.1445
0.0580, -0.0511, 0.6567, -1.3485
0.0009, 0.0050, -1.7138, 1.6856
0.0210, -0.0436, 0.6042, -1.4599
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
-0.1011, 5.7335, , 
-0.3778, -0.0628, -8.3019, -173.8895
-0.3410, -0.1552, 1.1044, -2.7719
-0.0064, -0.0012, 10.0383, 4.6190
-0.7616, -0.2888, -22.6570, -8.6277
-0.2971, -0.1063, 13.9360, 5.4744
-0.2641, -0.0961, 0.9914, 0.3071
-0.2225, -0.0944, 1.2467, 0.0497
0.0003, -0.0001, 6.6849, 2.8302
-0.4304, -0.1703, -12.9209, -5.1073
-0.1441, -0.0559, 8.5880, 3.4338
-0.1608, -0.0643, -0.5014, -0.2520
-0.1128, -0.0620, 1.4393, 0.0671
0.0024, 0.0009, 3.4584, 1.8868
-0.2534, -0.1211, -7.6753, -3.6576
-0.1221, -0.0520, 3.9382, 2.0730
-0.1220, -0.0455, 0.0035, 0.1925
-0.0842, -0.0342, 1.1333, 0.3406
-0.0013, -0.0001, 2.4870, 1.0240
-0.4127, -0.1403, -12.3397, -4.2087
-0.0794, -0.0306, 9.9976, 3.2909
-0.0878, -0.0282, -0.2515, 0.0748
-0.0851, -0.0295, 0.0805, -0.0392
0.0000, 0.0000, 2.5533, 0.8838
-0.1581, -0.0321, -4.7433, -0.9637
-0.0995, -0.0317, 1.7572, 0.0119
-0.0928, -0.0280, 0.2007, 0.1119
-0.1464, -0.0372, -1.6068, -0.2775
0.0006, 0.0002, 4.4117, 1.1233
-0.1489, -0.0772, -4.4876, -2.3233
-0.0522, -0.0347, 2.9015, 1.2767
-0.0596, -0.0243, -0.2199, 0.3115
-0.0390, -0.0247, 0.6166, -0.0131
0.0010, 0.0003, 1.2000, 0.7500
-0.1502, -0.0806, -4.5354, -2.4268
-0.0540, -0.0362, 2.8849, 1.3330
-0.0743, -0.0381, -0.6100, -0.0573
-0.1002, -0.0393, -0.7762, -0.0357
-0.0013, -0.0002, 2.9666, 1.1740
-0.1077, -0.0464, -3.1899, -1.3861
-0.0745, -0.0327, 0.9952, 0.4086
-0.0558, -0.0299, 0.5599, 0.0840
-0.0466, -0.0313, 0.2755, -0.0399
0.0000, 0.0000, 1.3995, 0.9382
-0.1278, -0.0585, -3.8352, -1.7545
-0.0632, -0.0243, 1.9406, 1.0258
-0.0437, -0.0144, 0.5844, 0.2965
-0.0582, -0.0156, -0.4351, -0.0358
0.0001, -0.0001, 1.7480, 0.4639
-0.0736, -0.0200, -2.2096, -0.5967
-0.0407, -0.0357, 0.9860, -0.4716
-0.0087, -0.1263, 0.9597, -2.7161
0.0195, -0.3542, 0.8449, -6.8377
0.0000, 0.0000, -0.5836, 10.6263
0.1596, -0.6288, 4.7887, -18.8626
0.0637, -0.2252, -2.8766, 12.1081
0.0538, -0.2046, -0.2982, 0.6160
0.0212, -0.1686, -0.9784, 1.0807
0.0000, 0.0000, -0.6353, 5.0578
0.0914, -0.4169, 2.7414, -12.5060
-0.0371, -0.0718, -3.8558, 10.3533
0.0433, -0.1623, 2.4127, -2.7178
0.0350, -0.1101, -0.2489, 1.5684
-0.0005, -0.0085, -1.0649, 3.0462
0.1800, -0.5428, 5.4160, -16.0279
0.0277, -0.1481, -4.5709, 11.8401
-0.0475, -0.1497, -2.2537, -0.0479
-0.0021, -0.0720, 1.3622, 2.3318
-0.0054, -0.0024, -0.1000, 2.0891
0.0009, -0.1249, 0.1883, -3.6752
-0.1069, -0.1758, -3.2326, -1.5294
-0.1358, -0.5349, -0.8672, -10.7709
-0.2750, -0.5177, -4.1774, 0.5144
0.0102, 0.0153, 8.5554, 15.9906
6.4312, 1.4308, 192.6318, 42.4661
-0.0235, -0.1454, -193.6410, -47.2875
0.0069, -0.0089, 0.9123, 4.0961
0.0057, 0.0234, -0.0375, 0.9671
0.0000, 0.0000, -0.1701, -0.7007
-7.9647, -1.4217, -238.9411, -42.6525
0.3996, 0.6686, 250.9281, 62.7092
0.3208, 0.5405, -2.3640, -3.8416
0.2644, 0.5290, -1.6904, -0.3442
0.0000, 0.0000, -7.9326, -15.8709
0.1691, 0.5765, 5.0720, 17.2951
0.1079, 0.3139, -1.8344, -7.8784
0.1054, 0.2634, -0.0765, -1.5157
0.1447, 0.2584, 1.1808, -0.1492
0.0000, 0.0000, -4.3419, -7.7518
-0.6220, -0.2079, -18.6601, -6.2382
-0.4224, -0.2648, 5.9877, -1.7062
-0.3576, -0.2198, 1.9441, 1.3505
-0.3542, -0.2017, 0.1015, 0.5436
0.0000, 0.0000, 10.6269, 6.0503
-0.3230, -0.2661, -9.6910, -7.9833
0.2219, -0.3199, 16.3489, -1.6131
0.4304, -0.1598, 6.2532, 4.8034
0.7352, -0.1901, 9.1437, -0.9099
0.0022, -0.0006, -21.9898, 5.6856
0.6584, -0.1264, 19.6877, -3.7734
0.2377, -0.0779, -12.6207, 1.4546
0.2077, -0.0941, -0.9001, -0.4859
0.1414, -0.0216, -1.9892, 2.1748
0.0034, -0.0019, -4.1420, 0.5909
0.8530, 0.1460, 25.4893, 4.4371
0.4730, 0.3393, -11.3989, 5.7992
0.6017, 0.3816, 3.8610, 1.2672
0.3392, 0.1240, -7.8762, -7.7267
-0.0095, -0.0057, -10.4600, -3.8925
0.4399, 0.1947, 13.4803, 6.0142
